StockCode,Forecast_Demand,Safety_Stock,Reorder_Point,Inventory_Position,Reorder_Quantity,Risk_Category,Risk_Action,Current_Stock_Value_GBP,Reorder_Capital_Required_GBP,Excess_Capital_Tied_Up_GBP,Lead_Time_Weeks
22680,14.5,47.0,76.0,112.0,0.0,MODERATE RISK,MONITOR,177.6540170940171,0.0,0.0,2
79190A,14.5,29.0,58.0,84.0,0.0,MODERATE RISK,MONITOR,48.49278688524589,0.0,0.0,2
22776,14.25,48.0,76.5,83.0,0.0,MODERATE RISK,MONITOR,918.4659353970392,0.0,0.0,2
22893,14.25,153.0,181.5,258.0,0.0,MODERATE RISK,MONITOR,157.55840425531915,0.0,0.0,2
84821,14.25,105.0,133.5,174.0,0.0,MODERATE RISK,MONITOR,138.85657894736843,0.0,0.0,2
21613,14.0,21.0,49.0,59.0,0.0,MODERATE RISK,MONITOR,181.6283108108108,0.0,0.0,2
21883,14.0,134.0,162.0,192.0,0.0,MODERATE RISK,MONITOR,140.97198237885462,0.0,0.0,2
22284,14.0,100.0,128.0,158.0,0.0,MODERATE RISK,MONITOR,315.18699029126213,0.0,0.0,2
22291,14.0,238.0,266.0,472.0,0.0,MODERATE RISK,MONITOR,775.2817712177122,0.0,0.0,2
16048,13.75,280.0,307.5,350.0,0.0,MODERATE RISK,MONITOR,140.89150943396226,0.0,0.0,2
21062,13.75,29.0,56.5,66.0,0.0,MODERATE RISK,MONITOR,57.25138686131388,0.0,0.0,2
21340,13.75,57.0,84.5,95.0,0.0,MODERATE RISK,MONITOR,1237.8149769585252,0.0,0.0,2
21609,13.75,67.0,94.5,96.0,0.0,MODERATE RISK,MONITOR,291.1956164383562,0.0,0.0,2
22613,13.75,120.0,147.5,186.0,0.0,MODERATE RISK,MONITOR,179.4800711743772,0.0,0.0,2
21683,13.25,45.0,71.5,107.0,0.0,MODERATE RISK,MONITOR,353.77396103896103,0.0,0.0,2
21844,13.25,116.0,142.5,211.0,0.0,MODERATE RISK,MONITOR,694.1940499040307,0.0,0.0,2
21246,13.0,18.0,44.0,51.0,0.0,MODERATE RISK,MONITOR,259.32422535211265,0.0,0.0,2
21693,13.0,28.0,54.0,62.0,0.0,MODERATE RISK,MONITOR,209.9165,0.0,0.0,2
22480,13.0,92.0,118.0,137.0,0.0,MODERATE RISK,MONITOR,174.49284644194756,0.0,0.0,2
85173,13.0,55.0,81.0,120.0,0.0,MODERATE RISK,MONITOR,348.4263157894737,0.0,0.0,2
37446,12.75,137.0,162.5,191.0,0.0,MODERATE RISK,MONITOR,353.2243990929705,0.0,0.0,2
84509A,12.75,34.0,59.5,76.0,0.0,MODERATE RISK,MONITOR,346.1148039215686,0.0,0.0,2
85040B,12.75,134.0,159.5,209.0,0.0,MODERATE RISK,MONITOR,362.9344150943396,0.0,0.0,2
85202,12.75,53.0,78.5,96.0,0.0,MODERATE RISK,MONITOR,55.65808219178082,0.0,0.0,2
16015,12.5,108.0,133.0,200.0,0.0,MODERATE RISK,MONITOR,97.4153846153846,0.0,0.0,2
85039A,12.5,81.0,106.0,136.0,0.0,MODERATE RISK,MONITOR,222.4970750988142,0.0,0.0,2
21382,12.25,64.0,88.5,105.0,0.0,MODERATE RISK,MONITOR,232.48636363636365,0.0,0.0,2
21530,12.25,35.0,59.5,67.0,0.0,MODERATE RISK,MONITOR,148.5945142857143,0.0,0.0,2
22242,12.25,200.0,224.5,355.0,0.0,MODERATE RISK,MONITOR,677.8818421052632,0.0,0.0,2
22519,12.25,89.0,113.5,144.0,0.0,MODERATE RISK,MONITOR,356.18920152091255,0.0,0.0,2
21614,12.0,92.0,116.0,126.0,0.0,MODERATE RISK,MONITOR,385.3836,0.0,0.0,2
22099,12.0,104.0,128.0,179.0,0.0,MODERATE RISK,MONITOR,228.883696369637,0.0,0.0,2
22434,12.0,134.0,158.0,160.0,0.0,MODERATE RISK,MONITOR,326.2062283737024,0.0,0.0,2
84750B,12.0,39.0,63.0,90.0,0.0,MODERATE RISK,MONITOR,216.17560975609757,0.0,0.0,2
85094,12.0,69.0,93.0,94.0,0.0,MODERATE RISK,MONITOR,79.00311926605504,0.0,0.0,2
21424,11.75,56.0,79.5,106.0,0.0,MODERATE RISK,MONITOR,497.9894039735099,0.0,0.0,2
21937,11.75,136.0,159.5,293.0,0.0,MODERATE RISK,MONITOR,1051.7875259259258,0.0,0.0,2
22121,11.75,96.0,119.5,175.0,0.0,MODERATE RISK,MONITOR,1161.6241610738257,0.0,0.0,2
22852,11.75,27.0,50.5,66.0,0.0,MODERATE RISK,MONITOR,299.94148148148145,0.0,0.0,2
84828,11.75,66.0,89.5,99.0,0.0,MODERATE RISK,MONITOR,160.24411764705883,0.0,0.0,2
21698,11.5,26.0,49.0,69.0,0.0,MODERATE RISK,MONITOR,84.98705357142856,0.0,0.0,2
22891,11.5,30.0,53.0,54.0,0.0,MODERATE RISK,MONITOR,295.34598425196856,0.0,0.0,2
48111,11.5,176.0,199.0,293.0,0.0,MODERATE RISK,MONITOR,2560.933314917127,0.0,0.0,2
82616B,11.25,33.0,55.5,88.0,0.0,MODERATE RISK,MONITOR,194.48676923076928,0.0,0.0,2
22256,11.0,68.0,90.0,143.0,0.0,MODERATE RISK,MONITOR,224.3356097560976,0.0,0.0,2
21378,10.75,48.0,69.5,96.0,0.0,MODERATE RISK,MONITOR,206.9236363636364,0.0,0.0,2
21561,10.75,66.0,87.5,135.0,0.0,MODERATE RISK,MONITOR,391.10113636363633,0.0,0.0,2
22342,10.75,50.0,71.5,83.0,0.0,MODERATE RISK,MONITOR,168.1312711864407,0.0,0.0,2
22372,10.75,16.0,37.5,41.0,0.0,MODERATE RISK,MONITOR,218.706116838488,0.0,0.0,2
84519B,10.75,31.0,52.5,73.0,0.0,MODERATE RISK,MONITOR,211.7439351851852,0.0,0.0,2
21389,10.5,65.0,86.0,132.0,0.0,MODERATE RISK,MONITOR,131.30627737226277,0.0,0.0,2
21537,10.5,29.0,50.0,68.0,0.0,MODERATE RISK,MONITOR,318.1315942028985,0.0,0.0,2
22180,10.5,18.0,39.0,44.0,0.0,MODERATE RISK,MONITOR,492.011,0.0,0.0,2
22416,10.5,93.0,114.0,137.0,0.0,MODERATE RISK,MONITOR,215.8794915254237,0.0,0.0,2
22896,10.5,79.0,100.0,123.0,0.0,MODERATE RISK,MONITOR,382.5532075471698,0.0,0.0,2
85130B,10.5,68.0,89.0,124.0,0.0,MODERATE RISK,MONITOR,210.6057831325301,0.0,0.0,2
20751,10.25,53.0,73.5,97.0,0.0,MODERATE RISK,MONITOR,224.9638832997988,0.0,0.0,2
21206,10.25,74.0,94.5,166.0,0.0,MODERATE RISK,MONITOR,308.072868852459,0.0,0.0,2
22673,10.25,61.0,81.5,109.0,0.0,MODERATE RISK,MONITOR,157.3488944723618,0.0,0.0,2
22831,10.25,52.0,72.5,123.0,0.0,MODERATE RISK,MONITOR,410.5388571428572,0.0,0.0,2
37495,10.25,40.0,60.5,66.0,0.0,MODERATE RISK,MONITOR,270.4223076923077,0.0,0.0,2
82597,10.0,49.0,69.0,73.0,0.0,MODERATE RISK,MONITOR,187.73333333333332,0.0,0.0,2
84199,10.0,35.0,55.0,62.0,0.0,MODERATE RISK,MONITOR,13.716438356164382,0.0,0.0,2
22652,9.75,368.0,387.5,621.0,0.0,MODERATE RISK,MONITOR,1181.6576842105262,0.0,0.0,2
22839,9.75,24.0,43.5,48.0,0.0,MODERATE RISK,MONITOR,858.8329411764707,0.0,0.0,2
35001G,9.75,57.0,76.5,119.0,0.0,MODERATE RISK,MONITOR,498.5655140186916,0.0,0.0,2
85114B,9.75,99.0,118.5,160.0,0.0,MODERATE RISK,MONITOR,339.3066666666667,0.0,0.0,2
21562,9.5,42.0,61.0,83.0,0.0,MODERATE RISK,MONITOR,153.60608108108107,0.0,0.0,2
22375,9.5,15.0,34.0,49.0,0.0,MODERATE RISK,MONITOR,268.8819512195122,0.0,0.0,2
37447,9.5,60.0,79.0,129.0,0.0,MODERATE RISK,MONITOR,251.13524050632915,0.0,0.0,2
47599A,9.5,215.0,234.0,253.0,0.0,MODERATE RISK,MONITOR,577.815664893617,0.0,0.0,2
21774,9.25,89.0,107.5,167.0,0.0,MODERATE RISK,MONITOR,335.0308086253369,0.0,0.0,2
22260,9.25,105.0,123.5,138.0,0.0,MODERATE RISK,MONITOR,176.85701612903225,0.0,0.0,2
85049B,9.25,73.0,91.5,97.0,0.0,MODERATE RISK,MONITOR,127.68052941176472,0.0,0.0,2
85086A,9.25,19.0,37.5,48.0,0.0,MODERATE RISK,MONITOR,55.87137254901961,0.0,0.0,2
85184C,9.25,136.0,154.5,179.0,0.0,MODERATE RISK,MONITOR,596.8724137931034,0.0,0.0,2
20671,9.0,43.0,61.0,95.0,0.0,MODERATE RISK,MONITOR,149.7944055944056,0.0,0.0,2
21262,9.0,28.0,46.0,55.0,0.0,MODERATE RISK,MONITOR,344.36824817518243,0.0,0.0,2
22977,9.0,51.0,69.0,115.0,0.0,MODERATE RISK,MONITOR,168.92852112676056,0.0,0.0,2
22514,8.75,75.0,92.5,131.0,0.0,MODERATE RISK,MONITOR,307.8054042553192,0.0,0.0,2
35810A,8.75,46.0,63.5,104.0,0.0,MODERATE RISK,MONITOR,243.80485549132948,0.0,0.0,2
84625A,8.75,41.0,58.5,92.0,0.0,MODERATE RISK,MONITOR,255.33209302325585,0.0,0.0,2
21051,8.5,39.0,56.0,72.0,0.0,MODERATE RISK,MONITOR,156.52030534351147,0.0,0.0,2
22201,8.5,40.0,57.0,80.0,0.0,MODERATE RISK,MONITOR,364.0047619047619,0.0,0.0,2
85093,8.5,86.0,103.0,119.0,0.0,MODERATE RISK,MONITOR,141.95772727272723,0.0,0.0,2
21058,8.25,83.0,99.5,119.0,0.0,MODERATE RISK,MONITOR,118.40075,0.0,0.0,2
21682,8.25,23.0,39.5,57.0,0.0,MODERATE RISK,MONITOR,300.7453246753247,0.0,0.0,2
21721,8.25,40.0,56.5,76.0,0.0,MODERATE RISK,MONITOR,86.89850340136053,0.0,0.0,2
21814,8.25,42.0,58.5,82.0,0.0,MODERATE RISK,MONITOR,149.14888888888888,0.0,0.0,2
21926,8.25,41.0,57.5,58.0,0.0,MODERATE RISK,MONITOR,92.1736,0.0,0.0,2
22183,8.25,22.0,38.5,53.0,0.0,MODERATE RISK,MONITOR,334.1218604651163,0.0,0.0,2
35965,8.25,25.0,41.5,59.0,0.0,MODERATE RISK,MONITOR,193.7762285714286,0.0,0.0,2
21421,8.0,112.0,128.0,217.0,0.0,MODERATE RISK,MONITOR,339.8737614678899,0.0,0.0,2
21557,8.0,37.0,53.0,71.0,0.0,MODERATE RISK,MONITOR,294.32642622950823,0.0,0.0,2
22231,8.0,57.0,73.0,96.0,0.0,MODERATE RISK,MONITOR,148.1228840125392,0.0,0.0,2
21125,7.75,112.0,127.5,213.0,0.0,MODERATE RISK,MONITOR,277.7950972762646,0.0,0.0,2
21381,7.75,174.0,189.5,243.0,0.0,MODERATE RISK,MONITOR,531.2227868852459,0.0,0.0,2
22085,7.75,111.0,126.5,172.0,0.0,MODERATE RISK,MONITOR,547.1063829787234,0.0,0.0,2
22133,7.75,73.0,88.5,153.0,0.0,MODERATE RISK,MONITOR,188.48297872340424,0.0,0.0,2
21947,7.5,59.0,74.0,97.0,0.0,MODERATE RISK,MONITOR,166.7825657894737,0.0,0.0,2
84581,7.5,10.0,25.0,26.0,0.0,MODERATE RISK,MONITOR,100.05483050847457,0.0,0.0,2
85049F,7.5,62.0,77.0,93.0,0.0,MODERATE RISK,MONITOR,122.0270093457944,0.0,0.0,2
20615,7.25,33.0,47.5,59.0,0.0,MODERATE RISK,MONITOR,154.89306122448977,0.0,0.0,2
21204,7.25,82.0,96.5,144.0,0.0,MODERATE RISK,MONITOR,286.2361722488038,0.0,0.0,2
21379,7.25,55.0,69.5,114.0,0.0,MODERATE RISK,MONITOR,220.8864,0.0,0.0,2
22243,7.25,342.0,356.5,585.0,0.0,MODERATE RISK,MONITOR,1109.111369193154,0.0,0.0,2
48116,7.25,169.0,183.5,202.0,0.0,MODERATE RISK,MONITOR,1773.8479919678714,0.0,0.0,2
85169D,7.25,44.0,58.5,76.0,0.0,MODERATE RISK,MONITOR,113.7352808988764,0.0,0.0,2
21039,7.0,38.0,52.0,63.0,0.0,MODERATE RISK,MONITOR,187.60150862068963,0.0,0.0,2
21676,7.0,49.0,63.0,88.0,0.0,MODERATE RISK,MONITOR,89.21761006289309,0.0,0.0,2
22148,7.0,214.0,228.0,252.0,0.0,MODERATE RISK,MONITOR,581.2935048231511,0.0,0.0,2
22222,7.0,63.0,77.0,140.0,0.0,MODERATE RISK,MONITOR,787.6172413793104,0.0,0.0,2
22323,7.0,41.0,55.0,74.0,0.0,MODERATE RISK,MONITOR,233.1,0.0,0.0,2
22449,7.0,41.0,55.0,59.0,0.0,MODERATE RISK,MONITOR,204.43312101910828,0.0,0.0,2
79191C,7.0,83.0,97.0,156.0,0.0,MODERATE RISK,MONITOR,150.3822950819672,0.0,0.0,2
17165D,6.75,54.0,67.5,77.0,0.0,MODERATE RISK,MONITOR,79.70302083333334,0.0,0.0,2
22204,6.75,42.0,55.5,58.0,0.0,MODERATE RISK,MONITOR,243.2420571428571,0.0,0.0,2
22230,6.75,83.0,96.5,144.0,0.0,MODERATE RISK,MONITOR,135.46588235294118,0.0,0.0,2
22277,6.75,60.0,73.5,86.0,0.0,MODERATE RISK,MONITOR,212.6197637795276,0.0,0.0,2
22516,6.75,73.0,86.5,138.0,0.0,MODERATE RISK,MONITOR,344.36436363636363,0.0,0.0,2
22523,6.75,88.0,101.5,102.0,0.0,MODERATE RISK,MONITOR,94.50963988919668,0.0,0.0,2
85129D,6.75,27.0,40.5,67.0,0.0,MODERATE RISK,MONITOR,126.80443786982248,0.0,0.0,2
20764,6.5,39.0,52.0,73.0,0.0,MODERATE RISK,MONITOR,304.89666666666665,0.0,0.0,2
21200,6.5,102.0,115.0,193.0,0.0,MODERATE RISK,MONITOR,389.6790625,0.0,0.0,2
22842,6.5,38.0,51.0,71.0,0.0,MODERATE RISK,MONITOR,500.9541106719368,0.0,0.0,2
72760B,6.5,50.0,63.0,98.0,0.0,MODERATE RISK,MONITOR,1058.4,0.0,0.0,2
20867,6.25,87.0,99.5,166.0,0.0,MODERATE RISK,MONITOR,229.0907096774193,0.0,0.0,2
21059,6.25,44.0,56.5,68.0,0.0,MODERATE RISK,MONITOR,61.20607142857143,0.0,0.0,2
21288,6.25,45.0,57.5,60.0,0.0,MODERATE RISK,MONITOR,200.16106194690263,0.0,0.0,2
21358,6.25,27.0,39.5,61.0,0.0,MODERATE RISK,MONITOR,78.18668161434977,0.0,0.0,2
22377,6.25,155.0,167.5,239.0,0.0,MODERATE RISK,MONITOR,589.7555328798186,0.0,0.0,2
20752,6.0,71.0,83.0,95.0,0.0,MODERATE RISK,MONITOR,225.6684210526316,0.0,0.0,2
20767,6.0,50.0,62.0,77.0,0.0,MODERATE RISK,MONITOR,206.28342541436464,0.0,0.0,2
21625,6.0,38.0,50.0,84.0,0.0,MODERATE RISK,MONITOR,687.5024999999999,0.0,0.0,2
21654,6.0,89.0,101.0,126.0,0.0,MODERATE RISK,MONITOR,161.23445783132527,0.0,0.0,2
21747,6.0,134.0,146.0,217.0,0.0,MODERATE RISK,MONITOR,311.92713375796177,0.0,0.0,2
22265,6.0,99.0,111.0,186.0,0.0,MODERATE RISK,MONITOR,142.17966101694915,0.0,0.0,2
22353,6.0,112.0,124.0,231.0,0.0,MODERATE RISK,MONITOR,725.3995833333332,0.0,0.0,2
84569D,6.0,29.0,41.0,54.0,0.0,MODERATE RISK,MONITOR,78.3,0.0,0.0,2
21466,5.75,26.0,37.5,55.0,0.0,MODERATE RISK,MONITOR,219.16304347826087,0.0,0.0,2
21470,5.75,34.0,45.5,49.0,0.0,MODERATE RISK,MONITOR,205.541472392638,0.0,0.0,2
21706,5.75,73.0,84.5,132.0,0.0,MODERATE RISK,MONITOR,684.7538223938224,0.0,0.0,2
22953,5.75,66.0,77.5,107.0,0.0,MODERATE RISK,MONITOR,147.82941666666665,0.0,0.0,2
84993B,5.75,36.0,47.5,63.0,0.0,MODERATE RISK,MONITOR,28.9653488372093,0.0,0.0,2
85025B,5.75,47.0,58.5,87.0,0.0,MODERATE RISK,MONITOR,185.24970297029705,0.0,0.0,2
21422,5.5,157.0,168.0,284.0,0.0,MODERATE RISK,MONITOR,304.8077333333333,0.0,0.0,2
82613D,5.5,71.0,82.0,128.0,0.0,MODERATE RISK,MONITOR,215.5247058823529,0.0,0.0,2
20886,5.25,54.0,64.5,107.0,0.0,MODERATE RISK,MONITOR,255.28359872611463,0.0,0.0,2
21867,5.25,37.0,47.5,55.0,0.0,MODERATE RISK,MONITOR,84.59950166112958,0.0,0.0,2
22084,5.25,345.0,355.5,524.0,0.0,MODERATE RISK,MONITOR,1713.9944727272728,0.0,0.0,2
22515,5.25,70.0,80.5,128.0,0.0,MODERATE RISK,MONITOR,313.1252582159625,0.0,0.0,2
84913A,5.25,15.0,25.5,32.0,0.0,MODERATE RISK,MONITOR,115.53203007518798,0.0,0.0,2
21455,5.0,43.0,53.0,74.0,0.0,MODERATE RISK,MONITOR,69.12797687861271,0.0,0.0,2
21695,5.0,22.0,32.0,51.0,0.0,MODERATE RISK,MONITOR,184.6695145631068,0.0,0.0,2
22241,5.0,218.0,228.0,362.0,0.0,MODERATE RISK,MONITOR,572.857520661157,0.0,0.0,2
22949,5.0,170.0,180.0,199.0,0.0,MODERATE RISK,MONITOR,344.7564444444444,0.0,0.0,2
82613C,5.0,53.0,63.0,81.0,0.0,MODERATE RISK,MONITOR,140.07857142857142,0.0,0.0,2
21775,4.75,33.0,42.5,75.0,0.0,MODERATE RISK,MONITOR,150.30535714285716,0.0,0.0,2
22320,4.75,21.0,30.5,48.0,0.0,MODERATE RISK,MONITOR,297.0745263157895,0.0,0.0,2
72801C,4.75,94.0,103.5,159.0,0.0,MODERATE RISK,MONITOR,217.1884210526316,0.0,0.0,2
84559A,4.75,41.0,50.5,90.0,0.0,MODERATE RISK,MONITOR,96.04285714285714,0.0,0.0,2
85216,4.75,134.0,143.5,180.0,0.0,MODERATE RISK,MONITOR,358.959375,0.0,0.0,2
20681,4.5,42.0,51.0,84.0,0.0,MODERATE RISK,MONITOR,321.1568715083799,0.0,0.0,2
21826,4.5,80.0,89.0,120.0,0.0,MODERATE RISK,MONITOR,174.71249999999998,0.0,0.0,2
21913,4.5,50.0,59.0,108.0,0.0,MODERATE RISK,MONITOR,469.0060927152318,0.0,0.0,2
22444,4.5,411.0,420.0,683.0,0.0,MODERATE RISK,MONITOR,1074.035939524838,0.0,0.0,2
22843,4.5,34.0,43.0,48.0,0.0,MODERATE RISK,MONITOR,342.8916062176166,0.0,0.0,2
22937,4.5,55.0,64.0,66.0,0.0,MODERATE RISK,MONITOR,192.529156626506,0.0,0.0,2
84884A,4.5,79.0,88.0,99.0,0.0,MODERATE RISK,MONITOR,448.6060063897764,0.0,0.0,2
18098C,4.25,66.0,74.5,123.0,0.0,MODERATE RISK,MONITOR,401.79159836065577,0.0,0.0,2
21205,4.25,27.0,35.5,59.0,0.0,MODERATE RISK,MONITOR,171.69383116883117,0.0,0.0,2
21878,4.25,280.0,288.5,424.0,0.0,MODERATE RISK,MONITOR,448.3107021791768,0.0,0.0,2
22305,4.25,150.0,158.5,260.0,0.0,MODERATE RISK,MONITOR,725.2429530201342,0.0,0.0,2
22317,4.25,20.0,28.5,44.0,0.0,MODERATE RISK,MONITOR,161.71571428571428,0.0,0.0,2
22354,4.25,58.0,66.5,84.0,0.0,MODERATE RISK,MONITOR,356.27494736842107,0.0,0.0,2
37461,4.25,86.0,94.5,125.0,0.0,MODERATE RISK,MONITOR,200.7860824742268,0.0,0.0,2
20735,4.0,91.0,99.0,174.0,0.0,MODERATE RISK,MONITOR,209.7044554455445,0.0,0.0,2
20771,4.0,50.0,58.0,101.0,0.0,MODERATE RISK,MONITOR,259.3479432624114,0.0,0.0,2
21391,4.0,72.0,80.0,94.0,0.0,MODERATE RISK,MONITOR,176.247374301676,0.0,0.0,2
21700,4.0,144.0,152.0,260.0,0.0,MODERATE RISK,MONITOR,835.4617977528089,0.0,0.0,2
22136,4.0,87.0,95.0,170.0,0.0,MODERATE RISK,MONITOR,354.32234432234435,0.0,0.0,2
21357,3.75,76.0,83.5,148.0,0.0,MODERATE RISK,MONITOR,224.9054377880184,0.0,0.0,2
22536,3.75,300.0,307.5,576.0,0.0,MODERATE RISK,MONITOR,262.2485106382979,0.0,0.0,2
35924,3.75,84.0,91.5,153.0,0.0,MODERATE RISK,MONITOR,413.2130541871921,0.0,0.0,2
85116,3.75,90.0,97.5,170.0,0.0,MODERATE RISK,MONITOR,266.2070652173913,0.0,0.0,2
20960,3.5,92.0,99.0,127.0,0.0,MODERATE RISK,MONITOR,210.4646330275229,0.0,0.0,2
22498,3.5,44.0,51.0,83.0,0.0,MODERATE RISK,MONITOR,568.1425848563969,0.0,0.0,2
22894,3.5,32.0,39.0,70.0,0.0,MODERATE RISK,MONITOR,683.465641025641,0.0,0.0,2
84569A,3.5,18.0,25.0,39.0,0.0,MODERATE RISK,MONITOR,52.88060869565218,0.0,0.0,2
85170D,3.5,41.0,48.0,79.0,0.0,MODERATE RISK,MONITOR,222.6525806451613,0.0,0.0,2
21100,3.25,185.0,191.5,257.0,0.0,MODERATE RISK,MONITOR,570.9995985401459,0.0,0.0,2
21221,3.25,22.0,28.5,32.0,0.0,MODERATE RISK,MONITOR,47.91626168224299,0.0,0.0,2
15044C,3.0,35.0,41.0,72.0,0.0,MODERATE RISK,MONITOR,273.88372881355934,0.0,0.0,2
20941,3.0,99.0,105.0,138.0,0.0,MODERATE RISK,MONITOR,240.9586153846153,0.0,0.0,2
22292,3.0,167.0,173.0,329.0,0.0,MODERATE RISK,MONITOR,526.5875877192983,0.0,0.0,2
48188,3.0,215.0,221.0,311.0,0.0,MODERATE RISK,MONITOR,2642.051022727273,0.0,0.0,2
22451,2.75,71.0,76.5,90.0,0.0,MODERATE RISK,MONITOR,343.4560975609756,0.0,0.0,2
85130D,2.75,56.0,61.5,87.0,0.0,MODERATE RISK,MONITOR,154.99445454545454,0.0,0.0,2
85170C,2.75,37.0,42.5,62.0,0.0,MODERATE RISK,MONITOR,173.1751851851852,0.0,0.0,2
20686,2.5,18.0,23.0,27.0,0.0,MODERATE RISK,MONITOR,99.68316062176166,0.0,0.0,2
21244,2.5,127.0,132.0,196.0,0.0,MODERATE RISK,MONITOR,381.14923413566737,0.0,0.0,2
21465,2.5,52.0,57.0,59.0,0.0,MODERATE RISK,MONITOR,237.7166489361702,0.0,0.0,2
21723,2.5,27.0,32.0,49.0,0.0,MODERATE RISK,MONITOR,50.45198529411764,0.0,0.0,2
22250,2.5,56.0,61.0,111.0,0.0,MODERATE RISK,MONITOR,125.87568181818182,0.0,0.0,2
35004C,2.5,119.0,124.0,174.0,0.0,MODERATE RISK,MONITOR,1310.891658031088,0.0,0.0,2
82613B,2.5,46.0,51.0,90.0,0.0,MODERATE RISK,MONITOR,154.464,0.0,0.0,2
21469,2.25,58.0,62.5,113.0,0.0,MODERATE RISK,MONITOR,447.16699530516433,0.0,0.0,2
21743,2.25,78.0,82.5,148.0,0.0,MODERATE RISK,MONITOR,523.5928421052632,0.0,0.0,2
20702,2.0,24.0,28.0,52.0,0.0,MODERATE RISK,MONITOR,223.7023622047244,0.0,0.0,2
22247,2.0,72.0,76.0,98.0,0.0,MODERATE RISK,MONITOR,102.33702127659572,0.0,0.0,2
22249,2.0,64.0,68.0,118.0,0.0,MODERATE RISK,MONITOR,122.52096385542168,0.0,0.0,2
84968C,2.0,42.0,46.0,48.0,0.0,MODERATE RISK,MONITOR,716.3727835051546,0.0,0.0,2
85017A,2.0,124.0,128.0,237.0,0.0,MODERATE RISK,MONITOR,195.9786857142857,0.0,0.0,2
22270,1.75,39.0,42.5,52.0,0.0,MODERATE RISK,MONITOR,219.54084848484848,0.0,0.0,2
51008,1.75,192.0,195.5,249.0,0.0,MODERATE RISK,MONITOR,845.8676470588235,0.0,0.0,2
20966,1.5,121.0,124.0,145.0,0.0,MODERATE RISK,MONITOR,260.7304705882353,0.0,0.0,2
22497,1.5,33.0,36.0,45.0,0.0,MODERATE RISK,MONITOR,236.1063829787234,0.0,0.0,2
22526,1.5,32.0,35.0,60.0,0.0,MODERATE RISK,MONITOR,814.1194444444444,0.0,0.0,2
17038,1.25,133.0,135.5,259.0,0.0,MODERATE RISK,MONITOR,111.13454545454545,0.0,0.0,2
22443,1.25,30.0,32.5,39.0,0.0,MODERATE RISK,MONITOR,329.85591078066915,0.0,0.0,2
22264,1.0,201.0,203.0,359.0,0.0,MODERATE RISK,MONITOR,381.5536470588235,0.0,0.0,2
85042,0.75,120.0,121.5,232.0,0.0,MODERATE RISK,MONITOR,1141.1670588235295,0.0,0.0,2
21622,0.25,179.0,179.5,186.0,0.0,MODERATE RISK,MONITOR,1081.43093990755,0.0,0.0,2
84459A,-3.75,72.0,64.5,112.0,0.0,MODERATE RISK,MONITOR,259.7381818181818,0.0,0.0,2
21668,35.5,184.0,255.0,666.0,0.0,POTENTIAL OVERSTOCK,POTENTIAL OVERSTOCK,1089.7730414201185,0.0,46.63443195266272,2
21672,33.0,192.0,258.0,715.0,0.0,POTENTIAL OVERSTOCK,POTENTIAL OVERSTOCK,1139.7014371257485,0.0,111.5791616766467,2
22052,12.5,98.0,123.0,358.0,0.0,POTENTIAL OVERSTOCK,POTENTIAL OVERSTOCK,149.69907692307692,0.0,21.11676923076923,2
21720,8.75,57.0,74.5,191.0,0.0,POTENTIAL OVERSTOCK,POTENTIAL OVERSTOCK,196.3412389380531,0.0,4.88283185840708,2
22855,8.25,189.0,205.5,537.0,0.0,POTENTIAL OVERSTOCK,POTENTIAL OVERSTOCK,788.3135253456221,0.0,34.13089285714286,2
22820,7.25,71.0,85.5,222.0,0.0,POTENTIAL OVERSTOCK,POTENTIAL OVERSTOCK,141.18803571428575,0.0,5.246852678571429,2
22729,6.0,114.0,126.0,336.0,0.0,POTENTIAL OVERSTOCK,POTENTIAL OVERSTOCK,1495.8152112676055,0.0,93.48845070422534,2
21870,5.25,142.0,152.5,407.0,0.0,POTENTIAL OVERSTOCK,POTENTIAL OVERSTOCK,622.129463190184,0.0,39.36077070552147,2
21041,4.75,91.0,100.5,279.0,0.0,POTENTIAL OVERSTOCK,POTENTIAL OVERSTOCK,1133.5728358208955,0.0,112.74783582089552,2
21272,4.75,71.0,80.5,225.0,0.0,POTENTIAL OVERSTOCK,POTENTIAL OVERSTOCK,367.4591690544413,0.0,38.78735673352436,2
22583,4.75,51.0,60.5,159.0,0.0,POTENTIAL OVERSTOCK,POTENTIAL OVERSTOCK,472.4422888283379,0.0,23.027847411444142,2
22073,4.5,43.0,52.0,157.0,0.0,POTENTIAL OVERSTOCK,POTENTIAL OVERSTOCK,717.9076504854369,0.0,123.46182524271843,2
22198,3.75,251.0,258.5,741.0,0.0,POTENTIAL OVERSTOCK,POTENTIAL OVERSTOCK,1502.449944134078,0.0,192.1148882681564,2
21911,3.25,128.0,134.5,372.0,0.0,POTENTIAL OVERSTOCK,POTENTIAL OVERSTOCK,760.1486705202312,0.0,73.05192196531792,2
20665,2.75,25.0,30.5,77.0,0.0,POTENTIAL OVERSTOCK,POTENTIAL OVERSTOCK,292.776186440678,0.0,2.8517161016949157,2
21448,2.0,34.0,38.0,100.0,0.0,POTENTIAL OVERSTOCK,POTENTIAL OVERSTOCK,187.8046511627907,0.0,9.390232558139534,2
21432,1.5,39.0,42.0,115.0,0.0,POTENTIAL OVERSTOCK,POTENTIAL OVERSTOCK,700.252620967742,0.0,60.89153225806452,2
